,image_id,ground_truth,accommodation_id,longitude,latitude,driving_duration,walking_duration,transit_duration,image,tag_name,probability,accommodation_name,dt,distance_to_bigben,description,score,response_time,response_time_vision,detections_vision_openai,ground_truth_single,ground_truth_multiple
291,FVGJPPWJFPDYHQKFS6HA4ZGW3GZXZSALHQNA66NVJSH2GBQZFEZA,[None],29919968,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/2d/4c/97bec92bc783c145978e0e64d6d9b37cc80b3c1a0f79b54c8fa306192932,building,0.9998000264,Homely In Heart Of Camden 1br/large Terrace,2024-03-07,0.8202509419,None,0.3703539371,0.7146437168,7.032557249,None,None,None
292,WIMJYJNTNJOIJBCXJUTL2VK6B3SFQ7E6O22KJRMLWTUJAKW3NZMA,[None],19177100,-0.1275,51.50722,4,14,9,https://imgcy.trivago.com/partner-images/b2/18/9c25b36a5c8484574d26bd555e0ee4587c9e76b4a4c58bb4e8902adb6e58,building,0.9998999834,Mulberry Flat 2 - Two Bedroom 1st Floor - Sleeps 6 Guests In 2 Bedrooms,2024-03-07,0.8202509419,None,0.5915966034,0.3952345848,5.429008245,None,None,None
293,RRIHK2OP3UYSJFAGJKFEQ4TBF553HF4JS7M2XZKRVTLW7HADTSHA,[None],48066,-0.13146,51.51014,9,17,13,https://imgcy.trivago.com/partner-images/8c/50/7569cfdd312494064a8a4872612f7bb3978997d9abe551acd76f9c039c8e,building,0.9998999834,Thistle London Piccadilly,2024-03-07,1.016700369,None,0.5678716898,0.4186501503,5.520732164,None,None,None
294,EISZ6U4S33YJ33YFIVNIWNEWW5G2YMSBN5FJEMVL3AYSWFPOKXBQ,[None],36283370,-0.16091,51.4925,18,61,16,https://imgcy.trivago.com/partner-images/22/25/9f5392def09def05455a8b3496b74dac32416f4a9232abd8312b15ee55c3,building,0.9998999834,Draycott Place Vii By Onefinestay,2024-03-07,3.643657857,None,0.29389292,0.6323623657,7.660658121,None,None,None
295,TKUAUGKMUUXUYKFE53MLJ64UC2LBDZK22CKY2JXF22ELUSIBXEEA,[None],30664696,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/9a/a8/0a194ca52f4c28a4eed8b4fb94169611e55ad0958d26e5d688ba4901b908,building,1.0,Mews House - Notting Hill Gate - 700 Yards To Portobello Road,2024-03-07,0.8202509419,None,0.7058898211,0.2938222885,6.088935375,None,None,None
296,5MZCART62VLXX3QIPPZMTTYZSSVJGIOC752H3U3EZFHBN6YGHBXA,[None],27180134,-0.1275,51.50722,4,14,9,https://imgcy.trivago.com/partner-images/eb/32/20467ed5577bee087bf2c9cf1994aa9321c2ff747dd364c94e16fb06386e,bedroom,1.0,London Southfields Studios,2024-03-07,0.8202509419,None,0.2364420146,0.4302220345,4.601275444,None,None,None
297,O57B47WERWPQJBM3SPYZBQN5BBUREOBM4UJK6WCKWOUQGJXS5U4Q,[None],2396128,-0.10268,51.52283,11,29,19,https://imgcy.trivago.com/partner-images/77/7e/1e7ec48d9f04859b93f190c1bd086912382ce512af584ab3a90326f2ed39,building,1.0,The Zetter Townhouse Clerkenwell,2024-03-07,1.695449823,None,0.3776745498,0.4489171505,10.1440227,None,None,None
298,D6ZCTN3K77QWGDG76GFDEXRQ6KBQVLI3A5A72WI3HX75NLKYETHA,[None],968575,-0.10197,51.50383,11,28,17,https://imgcy.trivago.com/hotelier-images/1f/b2/29b76affe1630cdff18a325e30f2830aad1b0741fd591b3dffd6ad5824ce,building,0.9998999834,Travelodge London Central Southwark,2024-03-07,1.255535353,None,0.4141281843,0.5767352581,7.407062531,None,None,None
299,CUNZ3SZ7SHXQJUOONYPBFA52UTRFDZ2ATZHAEOZCFNFAYA6APT5A,[None],946823,-0.14093,51.49242,13,42,20,https://imgcy.trivago.com/partner-images/15/1b/9dcb3f91ef04d1ce6e1e1283baa4e251e7409e4e023b222b4a0c03c07cfa,building,0.9998999834,Chester Hotel London,2024-03-07,2.602692809,None,0.3734076321,0.5011615753,8.459061384,None,None,None
300,MJ3PUJ7CFTK5JXH3KQ7MYLJ4PULNGMIFIBRLWDUJJSJ3UTIPLNIA,[None],36598866,-0.13041,51.50893,7,16,12,https://imgcy.trivago.com/partner-images/62/76/fa27e22cd5d4dcfb543ecc2d3c7d16d331054062bb0e894c93ba4d0f5b50,building,1.0,Fantastic 1 Bedroom Flat Leicester Square West End,2024-03-07,0.9570074289,None,0.2704084516,0.2265601158,2.754180431,None,None,None
301,HNWS3HEV3BOQRAZVGS5PMCJ73IRCABEJUWYYAJNHG564JAJPTXNQ,[None],1440039,-0.12595,51.50711,3,11,11,https://imgcy.trivago.com/partner-images/3b/6d/2d9c95d85d08833534baf6093fda22200489a5b18025a7377dc4812f9ddb,building,1.0,The Grand at Trafalgar Square,2024-03-07,0.7305677007,None,0.3793539703,0.3384623528,4.63572979,None,None,None
302,NUVF6YXCVBEZ7DEFTB4NPP76YR5XVAXVW7RPFFUZT5LHABVQGVCA,[None],22086900,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/6d/2a/5f62e2a8499f8c859878d7bffec47b7a82f5b7e2f296999f567006b03544,building,0.9470000267,"Smart South Kensington 2br, Nr. Gloucester Rd, By Blueground",2024-03-07,0.8202509419,None,0.212835148,0.2903327942,3.722242355,None,None,None
303,RK6OAL3GMULGHMQHUNGGWCUQ6HTUQ6FCWPVTSNMTA4PZT6AFXTHA,[None],32801662,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/8a/bc/e02f66651663b207a34c6b0a90f1e74878a2b3eb393593071f99f805bcce,building,0.9897999763,"Amazing Southwark 1br W/ Concierge, Nr Southwark Station, By Blueground",2024-03-07,0.8202509419,None,0.3672065735,0.325674057,5.599542856,None,None,None
304,LCHFL46SZIBUX4GNHSQ5JBRAK7IVVTKGTCYMWUPCIXCSCABVX2PA,[None],29358044,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/58/8e/55f3d2ca034bf0cd3ca1d4862057d15acd4698b0cb51e245c5210035be9e,building,0.9998999834,Chelsea Green Designers Gem Apartment In Quiet Safe Sloane Square Location,2024-03-07,0.8202509419,None,0.4237059951,0.7019326687,9.881787062,None,None,None
305,3Q2ZRJFUKIRYP7J6NC3RF3IIU35Q6XXRRQI3IY63ICW2IEUIWZDQ,[None],32808926,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/dc/35/98a4b4522387fd3e68b712ed08a6fb0f5ef18c11b463db40ada41288b647,building,0.9998999834,Beautiful 1-bed Apartment In Wimbledon- London,2024-03-07,0.8202509419,None,0.3149131835,0.4241526127,4.986604691,None,None,None
306,QPLSBA577KNS6WBH454MSMKF66WKO7Q4DGIO3F3MSUGSEPXKPGWQ,[None],18153176,-0.08264,51.51498,10,35,17,https://imgcy.trivago.com/partner-images/83/d7/2083bffa9b2f5827e778c93145f7aca77e1c1990ed976c950d223eea79ad,building,0.9998999834,"Apartment 4, 48 Bishopsgate",2024-03-07,2.41733917,None,0.420997709,1.153879642,7.329726934,None,None,None
307,VUU53RAGKTJBFJMZUX6CN3FV6PMMNLSV4JDNX5UYLLJ6YC33HQUQ,[None],18426,-0.18294,51.49556,21,77,17,https://imgcy.trivago.com/partner-images/ad/29/ddc40654d212a599a5fc26ecb5f3d8c6ae55e246dbf6985ad3ec0b7b3c29,building,1.0,Meliá London Kensington Meliá Collection,2024-03-07,4.866409836,None,0.6327098608,0.4419903755,3.743511915,None,None,None
308,6VO3RCUX7QKLMPVSR3U4ADREXW34STYZ6DUZQOSWFAX5XP5PO3WQ,[None],22020962,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/f5/5d/b88a97fc14b63eb28ee9c00e24bdb7c94f19f0e9983a56282fdbbfaf76ed,building,0.9998999834,"Modern Bayswater 1br W/ Balcony, Nr. Notting Hill Gate, By Blueground",2024-03-07,0.8202509419,None,0.3451585472,0.297188282,3.324724674,None,None,None
309,PITTGIL5HFHBNDLYZWH4F3A2DG5SWV3JROGU4FEZT4UGEEHDAXQA,[None],33221956,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/7a/27/33217d394e168d78cd8fc2ec1a19bb2b57698b8d4e14999f286210e305e0,bedroom,0.9998999834,Luxury Flat In South Kensington,2024-03-07,0.8202509419,None,0.2099325061,0.2948625088,4.149375916,None,None,None
310,NQTJ2U5RQ6IS5MOXWTPBL3MBRORK4327NLXOJFI7EBGXR2D7D2VQ,[None],36232720,-0.12444,51.50736,3,10,12,https://imgcy.trivago.com/partner-images/6c/26/9d53b187912eb1d7b4de15ed818ba2ae6f5f6aeee4951f204d78e87f1eab,bedroom,0.9995999932,"Luxury Flats Trafalgar Square, Embankment, Waterloo Collection",2024-03-07,0.6265817988,None,0.4517682493,0.1469268799,1.700047255,None,None,None
311,M7VMCCOOK3KLZIMG4BHAQAVY65ZNXBEY5K5B7WW22IBTXXKR3AHQ,[None],29260268,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/67/ea/c109ce56d4bca186e04e0802b8f772db8498eaba1fdadad2033bdd51d80f,building,0.9998999834,Value For Money/ Very Best London Location-next To 3 Tube Lines,2024-03-07,0.8202509419,None,0.6070716977,0.1987512112,5.399824142,None,None,None
312,AJW3HI45MZKR2AD4X6YPL2KKY4AOC2DKJFCF56AJ7YYVLHLPEGJA,[None],32288274,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/02/6d/b3a39d66551d007cbfb0f5e94ac700e1686a49445ef809fe31559d6f2192,building,0.9998999834,Tastefully Furnished Self-catering Greenwich Town Centre Apartment,2024-03-07,0.8202509419,None,0.4801205993,0.8459253311,6.484619379,None,None,None
313,SQB4OXBNRK7WOJDXLLC3YSZNH6UXMMDLUGV3OET7U4DOWJPKX5NA,[None],31253096,-0.1275,51.50722,4,14,12,https://imgcy.trivago.com/partner-images/94/03/c75c2d8abf6724775ac5bc4b2d3fa976306ba1abb7127fa706eb25eabf5a,building,0.9796000123,Gorgeous Fulham Flat,2024-03-07,0.8202509419,None,0.259766072,0.1943609715,5.219948769,None,None,None
314,PUZAHY3OHJTQOROMHTE7SHIGF7V5P6E7BJV5VDQSX2D63ZJW3XAA,[None],925451,-0.11892,51.52275,12,25,18,https://imgcy.trivago.com/partner-images/7d/32/03e36e3a670745cc3cc9f91d062febd7f89f0a6bda8e12be87ede536ddc0,building,0.9824000001,Saco London - Holborn,2024-03-07,1.386025806,None,0.3108293712,0.3966062069,3.638106823,None,None,None
315,MIN5Z53GLLAWYW3ULABHNYWFSKXXUXEW64KTZBU3LUEV5KH43XUQ,[None],29264388,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/62/1b/dcf7665ac16c5b74580276e2c592af7a5c96f7153c869b5d095ea8fcdde9,building,1.0,Elegant 2 Room Suite In The Heart Of Knightsbridge,2024-03-07,0.8202509419,None,0.9878112674,0.1570723057,2.954064846,None,None,None
316,HONLAFK7WUAN7FFQONDPCGTHHSSE7W4ZHCMXCVTVFVVORGBUECCQ,[None],13968,-0.14121,51.50729,11,28,19,https://imgcy.trivago.com/partner-images/3b/9a/b0155fb500df94b07346f11a673ca44fdb9938997156752d6ae898342085,building,1.0,The Ritz London,2024-03-07,1.725258192,None,0.8707957864,0.5669977665,6.06145072,None,None,None
317,SRLDRNJRHZA7ZE22R4PFCXH2N6U3M7MCA2SACFQPGIEZLKI2WJQA,[None],28600246,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/94/56/38b5313e41fc935a8f1e515cfa6fa9b67d8206a401160f320995a91ab260,building,0.9721000195,Spacious 2 Double Bedroom Apartment Kensington,2024-03-07,0.8202509419,None,0.6899445653,0.5027930737,4.232023239,None,None,None
318,WJLWQJL3XMI5VLDFJQ2XEEFSIHPZQ7OE2TPPBC6MMFRECVZQ3ZPQ,[30 St Mary Axe (The Gherkin)],29470320,-0.07589,51.5124,10,42,17,https://imgcy.trivago.com/partner-images/b2/57/68257bbb11daac654c357210b241df987dc4d4def08bcc6162415730de5f,building,0.9998999834,Superior 1 Bedroom Apartment - City Of London,2024-03-07,2.838343894,None,0.4179525971,0.1401166916,2.457414865,30 St Mary Axe (The Gherkin),30 St Mary Axe (The Gherkin),30 St Mary Axe (The Gherkin)
319,ZCNEOFRCQJ2YFEFVTJ4PTL4SFBW5KDDKSLLMUV45VRV3BBRLL2HQ,[None],23442106,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/c8/9a/47162282758290b59a78f9af92286dd50c6a92d6ca579dac6bb0862b5e8f,food-drinks,0.9998999834,Attractive 1 Bed In The Heart Of Knightsbridge,2024-03-07,0.8202509419,None,0.1857219338,0.521459341,5.674022913,None,None,None
320,KK5QVNE6GPCVAYSPBWSWJSYKYOM7Y5ODTZZNUEJZIZWFWQVHOE2A,[None],24044800,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/52/bb/0ab49e33c550624f0da564cb0ac399fc75c39e72da1139466c5b42a77134,building,0.9998999834,Sonder At Kensington Gardens | Upscale Room,2024-03-07,0.8202509419,None,0.4506846666,0.3238706589,4.955981731,None,None,None
321,Z5LNUZZTYB4KAETW3U3DVD7C5AYI4IG5KNZUS3FKXZC7TN4NH5LQ,[None],27284044,-0.1275,51.50722,4,14,9,https://imgcy.trivago.com/partner-images/cf/56/da6733c078a01276dd363a8fe2e8308e20dd5373496caabe45f9b78d3f57,building,0.9883999825,"Cozy 1 Bedroom Apartment Near Harrods, Knightsbridge",2024-03-07,0.8202509419,None,0.3383126259,0.2091321945,4.094144344,None,None,None
322,3EHLNLDZTRJ5X5O4QFBXGJQZ3SL7BPTQRAMVHC5EFKSRQWCIM5JQ,[None],31153812,-0.1275,51.50722,4,14,12,https://imgcy.trivago.com/partner-images/d9/0e/b6ac799c53dbf5dc8143732619dc97f0be708819538ba42aa51858486753,building,0.9998999834,London Apartment In Trendy Clapham Junction,2024-03-07,0.8202509419,None,0.2885389328,0.1363313198,3.129535198,None,None,None
323,C7M74ORSKTFZAXJSOCIPKF36XHG5XGOGGYSJUAXBS2SVMFYV6UBQ,[None],29545738,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/17/d9/fe3a3254cb905d327090f5177eb9cddb99c636249a02e196a5561715f503,building,0.9998999834,Big And Bright 2-bed Near Portobello Market & Tube,2024-03-07,0.8202509419,None,0.3116714954,0.8014578819,7.674563646,None,None,None
324,PZPY7V7ICSIWFRV25BIHSN32HH2LY5DMMUZZ475WPTXL6RYM3YLA,[None],19068030,-0.1275,51.50722,4,14,9,https://imgcy.trivago.com/partner-images/7e/5f/8fd7e8149162c6bae85079377a39f4bc746c65339e7fb67ceebf470cde16,swimming-pool,0.9998999834,"Modern Studio, Regents Park - Sk",2024-03-07,0.8202509419,None,0.499263972,0.7492158413,8.945285797,None,None,None
325,VY4CQZMR22YYJW7QQLVIBH62LWEQF55QIIHIDOK4AV6ZPMHZEKOA,[None],21057690,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/ae/38/286591d6b184dbf082ea809fda5d8902f7b0420e81b95c057d97b0f9229c,building,0.9824000001,Nyx London Holborn,2024-03-07,0.8202509419,None,0.3108293712,0.268184185,5.873049498,None,None,None
326,ZBYZ3X35HLY2WLUH6QBBKKIHFYKF6YZEQJPFXAZ5GEH46WQEZBZQ,[None],2760188,-0.13411,51.51474,12,23,17,https://imgcy.trivago.com/partner-images/c8/71/9ddf7d3af1ab2e87f4021529072e145f6324825e5b833d310fcf5a04c873,building,0.9998999834,The Resident Soho,2024-03-07,1.294959398,None,0.2406114638,0.886608839,9.331041336,None,None,None
327,ZPQI4YY5WYKOQEDKDVIPVXBIOIC5REC7P3GUPV2Q4LDVJQ2GEZXQ,[None],12695,-0.12107,51.51072,6,7,7,https://imgcy.trivago.com/partner-images/cb/e0/8e631db614e8106a1d50fadc287205d8905f7ecd47d750e2c754c346266f,building,1.0,Strand Palace Hotel,2024-03-07,0.3000989311,None,0.4803703725,0.2040903568,12.36171556,None,None,None
328,CFIRPTNQTOMSEE6U53S3A5E6HLJMUEBBQWS2F3FTQF2TSZRU56SQ,[None],7900734,-0.11647,51.49211,14,38,20,https://imgcy.trivago.com/partner-images/11/51/17cdb09b992213d4eee5b0749e3ad2ca102185a5a2ecb38175396634efa5,bedroom,0.9998999834,Fantastic Modern 2-Bedroom Flat In Lambeth,2024-03-07,2.029085407,None,0.3179228306,0.1210734844,2.918041945,None,None,None
329,NXTFZ2MZK6B56JUMQC2TP4WQE3QLISULOSPP2P7K2IQO5EZPZ4UA,[None],30226106,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/6d/e6/5ce9995783df268c80b537f2d026e0b44a8b749efd3fead220ee932fcf28,building,0.9998999834,"Aesthetic & Modern Townhouse, Marylebone",2024-03-07,0.8202509419,None,0.4082926214,0.3243515491,5.859695196,None,None,None
330,A3BHXUEJMP4USGSP4VNJD263SITVFPUSU2I5CFRHK3B4Z7N2Q3GQ,[None],46571,-0.14524,51.50638,14,33,20,https://imgcy.trivago.com/partner-images/06/c2/7bd08963f9491a4fe55a91ebdb922752be92a691d1162756c3ccfdba86cd,building,0.9824000001,Hotel Flemings Mayfair,2024-03-07,2.019161719,None,0.3108293712,0.4489066601,4.274364948,None,None,None
331,CMCFRUAU6OQGUN6NCJ2ZDZIUJUCBQ5DSNNJAD4Q3BXOQMI3LIQWA,[None],12701,-0.12573,51.52014,10,22,16,https://imgcy.trivago.com/partner-images/13/04/58d014f3a06a37cd127591e5144d041874726b5201f21b0ddd06236b442c,building,1.0,Hotel The Montague on the Gardens,2024-03-07,1.25200223,None,0.6542280912,0.2375977039,4.248838663,None,None,None
332,C4YBSVK4EMMXHYE7WOYZPSKVUOI2K6CHHE367X76LYPCNAV27KNA,[None],13430922,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/17/30/19555c231973e09fb3b197c955a391a578473937efdffe5e1e2682bafa9a,building,0.9998999834,Beautiful One Bedroom Apartment In The Heart Of St James,2024-03-07,0.8202509419,None,0.7288316488,0.5051329136,4.917798996,None,None,None
333,CAEZRLLWN23RQ6VST7ZZHDZBLADJ3G5UKMEQUFUHMGXJ5W755ILA,[None],48066,-0.13146,51.51014,9,17,13,https://imgcy.trivago.com/partner-images/10/09/98ad766eb7187ab29ff3938f2158069d9bb453090a168761ae9edbfdea16,building,0.9998999834,Thistle London Piccadilly,2024-03-07,1.016700369,None,0.4122597873,0.6530969143,6.59972167,None,None,None
334,3MZCINDQ3UELLLRCZEYQIF7K6LSPCGBUSDETSMB7NM3FBXHD6PRA,[None],24046282,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/db/32/243470dd08b5ae22c9310417eaf2e4f1183490c939303f6b3650dce3f3e2,building,1.0,Central London Aprtment Close To Bristish Museum Sleeps 4,2024-03-07,0.8202509419,None,0.2705974281,0.5633239746,5.492965937,None,None,None
335,2GQJV6HS6YJ2HSDLVD6S5KARC352H323TTOICAKCBEN3CXDH4DZQ,[None],33198520,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/d1/a0/9af8f2f613a3c86ba8fd2ea81116fba3ef5b9cdc810142091bb15c67e0f3,building,0.9997000098,Charming 5 Star 3 Bed London Flat Garden Parking,2024-03-07,0.8202509419,None,0.5550028086,0.3143334389,9.832260609,None,None,None
336,OHB6U6AKAIHWVL4U2RLNRB2ZZRSTRXUDCCLRWJRXJ773U7FTLT2Q,[The Shard],34312250,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/71/c3/ea780a020f6aaf94d456d88759cc6538de8310971b26374fffba7cb35cf5,building,0.9998999834,Sleek & Cosy 1bd Flat - Clapham Common,2024-03-07,0.8202509419,None,0.3827954829,0.2593297958,3.384672403,The Shard,The Shard,The Shard
337,2QNUN7YVAA27BGVBVZTTSFD3IC4NP3GK26WIUSW4C2W5KSB54U4A,[None],31578154,-0.1275,51.50722,4,14,9,https://imgcy.trivago.com/partner-images/d4/1b/46ff150035f09aa1ae6739147b40b8d7eccad7ac8a4adc16add5483de538,building,0.9998999834,An Opulent 3bed Apartment In Central London,2024-03-07,0.8202509419,None,0.3750393391,0.2155668736,6.635417938,None,None,None
338,676YPP5AFUBGYDBFYKVXLGRUL4QI7MVEJYKTSYYFTVR2VO6JGJDA,[None],32887616,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/f7/fd/87bfa02d026c0c25c2ab759a345f208fb2a44e153963059d63aabbc93246,building,0.9998999834,London City,2024-03-07,0.8202509419,None,0.5513057113,0.3070812225,3.474110842,None,None,None
339,4XUV3K3VSIZLXODMXGYHMBESH64S3ITJEGLBU3H2FQWPYKHUDR5A,[None],32815084,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/e5/e9/5dab759232bbb86cb9b07604923fb92da26921961a6cfa2c2cfc28f41c7a,building,0.9998999834,The Ashburton Triangle - Luxury Emirates View,2024-03-07,0.8202509419,None,0.619135499,0.5260910988,5.129203796,None,None,None
340,PW572PXP7O7XWDFENLZNLGM43BLJDPQSKJ5IXQCQH4QQZCFLBHTA,[None],23272618,-0.15627,51.49194,17,56,6,https://imgcy.trivago.com/partner-images/7d/bb/fd3eeffbbf7b0ca46af2d5999cd85691be12527a8bc0503f210c88ab09e6,building,1.0,3 Sloane Gardens By Underthedoormat,2024-03-07,3.415877663,None,0.3591639698,0.9985284805,12.63064599,None,None,None
341,DEJH4NHUA2OYTZSBPVA2RGISSS5PW54UNUZD3LXHKB5V6W3T76KQ,[None],152896,-0.12403,51.51985,10,20,13,https://imgcy.trivago.com/partner-images/19/12/7e34f4069d89e6417d41a8991294bafb77946d323daee7507b5f5b73ff95,building,1.0,Hotel Grange Clarendon,2024-03-07,1.168935721,None,0.4597840011,0.4984440804,5.576898813,None,None,None
342,7CQZAI3EO7PNHPJC3G57NV5475MBPAX7WCNR4NAW5NUNH5MZNKPA,[None],33420118,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/f8/a1/90236477ded3bd22d9bbf6d7bcff581782ffb09b1e3416eb68d3f5996a9e,building,0.9998999834,Charming Economical Studios In Central London - Low Prices,2024-03-07,0.8202509419,None,0.7475599647,0.3158767223,3.849187851,None,None,None
343,4B6MXYFH36W4CAE4YPUSPXUG4EMNYWQZZO37FW7DNGJTNAMCQJRA,[None],16816328,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/e0/7c/cbe0a7dfadc1009cc3e927de86e118dc5a19cbb7f2dbe369933681828262,building,0.9998999834,Chelsea Harbour Flat,2024-03-07,0.8202509419,None,0.4295346737,0.2178282738,2.966757298,None,None,None
344,X6BTOS76MWSDNHCOIBBID74YQNSCKLNJVYKRZPAW3B4274FYWI6Q,[None],24052168,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/bf/83/374bfe65a4369c4e404281ff988364252da9ae151cbc16d879aff0b8b23d,building,0.9998999834,Sonder At Kensington Gardens | Sleek Room,2024-03-07,0.8202509419,None,0.4506846666,0.31722188,4.711548805,None,None,None
345,7KP4VEW4OQBLXDNIE34C2GJQBGKIQKAYZQEQ4MOECBF244G64ACA,[None],12908906,-0.12645,51.51784,12,19,15,https://imgcy.trivago.com/partner-images/fa/9f/ca92dc7402bb8da826f82d19300994882818cc090e31c4104bae70dee004,building,1.0,Cuckooz Bloomsbury,2024-03-07,1.06806531,None,0.5252671242,0.1191353798,1.479731083,None,None,None
346,4FMTCJUQAEC4DZVTJO4RZWTXFYPEIKYNWTWA3CU4A4P75TMYA7EQ,[None],31017170,-0.1275,51.50722,4,14,12,https://imgcy.trivago.com/partner-images/e1/59/3126900105c1e6b34bb91cda772e1e442b0db4ec0d8a9c071ffecd9807c9,building,0.9997000098,London Apartment In Trendy Clapham Junction,2024-03-07,0.8202509419,None,0.2486633807,0.3626155853,6.626560688,None,None,None
347,DZYOZRSNXINZD2B2PU3RTDB7PWUX7EAMGITI7SPAG7CFRVPJJAFA,[None],37140000,-0.15408,51.4923,17,55,10,https://imgcy.trivago.com/partner-images/1e/70/ecc64dba1b91e83a7d37198c3f7da97f900c32268fc9e037c458d5e9480a,building,0.9998999834,Chester Row Iv By Onefinestay,2024-03-07,3.271073893,None,0.4716989398,0.5693125725,10.2147491,None,None,None
348,VH4BZTCCMQ47VEMLNTKCPAKJGPXP3LMJJKYLKRC25JDEA2AX2AEA,[None],129815,-0.12437,51.52011,10,21,13,https://imgcy.trivago.com/partner-images/a9/f8/1ccc426439fa918b6cd427814933eefdad894ab0b5445aea46406817d008,building,0.9824000001,Grange Portland Hotel,2024-03-07,1.205181547,None,0.3108293712,0.4749479294,3.238801718,None,None,None
349,DT7IH5UOK4WBOBWLR7I62IFVNZZHNVPNYCTVRLAF7R2TESRF5NHA,[None],31808370,-0.1275,51.50722,4,14,9,https://imgcy.trivago.com/partner-images/1c/fe/83f68e572c1706cb8fd1ed20b56e7276d5edc0a758ac05fc75324a25eb4e,building,0.9832999706,Flat 1 · Home.ly – Central London West End Studio,2024-03-07,0.8202509419,None,0.5353031754,0.2381851673,2.836894274,None,None,None
350,D7DFJVJHTUHE6ZN7462UTOS2KTUAEJNXEABYRXPJEU3N2NAAEVBQ,[None],31212192,-0.1275,51.50722,4,14,12,https://imgcy.trivago.com/partner-images/1f/c6/54d5279d0e4f65bfe7b549ba5a54e80225b7200388dde92536dd34002543,building,0.9998999834,The Dorset Suite - Private New 1 Bedroom Stylish Apartment,2024-03-07,0.8202509419,None,0.2959169447,0.2118844986,3.12693429,None,None,None
351,3GULQZRL6CZBIYGHWZYR23WS34TE2STUTJSCREEQSN3WGIQKVG7Q,[None],15539868,-0.1275,51.50722,4,14,11,https://imgcy.trivago.com/partner-images/d9/a8/b8662bf0b21460c7b6711d6ed2df264d4a749a64289090937763220aa9bf,building,0.9186000228,Stilfuld Lejlighed Ved Siden Af Hyde Park - Gratis Wifi - LÆnge Ophold Tilbud,2024-03-07,0.8202509419,None,0.9141561985,0.4825289249,4.592231274,None,None,None
352,BDUJ3ODZSKVEQSVO3JXVIVJBBDOAGVMAIYKZ67IIASSA5QH3VRPQ,[None],24126798,-0.1275,51.50722,4,14,10,https://imgcy.trivago.com/partner-images/08/e8/9db87992aa484aaeda6f54552108dc03558046159f7d0804a40ec0fbac5f,building,0.9968000054,Sale! 3-bedroom Jaw-dropping Luxury With Patio In Kensington,2024-03-07,0.8202509419,None,0.6612918377,0.3744771481,4.742595911,None,None,None
353,BBQYUU2ST4UHNC6RLPC75FQGRLUDQ7JHGDLL37H7RORTLV5JPCBQ,[None],29475702,-0.07589,51.5124,10,42,17,https://imgcy.trivago.com/partner-images/08/61/8a53529f28768bd15bc5fe96068ae8387d2730d6bdfcff8ba335d7a97883,building,0.9998999834,Stunning One Bedroom In Business District,2024-03-07,2.838343894,None,0.2612549961,0.1552042961,1.782030821,None,None,None
354,QAAG6EM5KGDDXSEXE7DXDP3ANIJIXDPE4QIVLMJAZC3Z5PXA4R7A,[None],2172390,-0.1007,51.52041,10,25,17,https://imgcy.trivago.com/hotelier-images/80/00/6f119d51863bc89727c771bf606a128b8de4e41155b120c8b79ebee0e47e,building,1.0,The Fox &Anchor,2024-03-07,1.5768893,None,0.7687619328,0.1765577793,2.905373812,None,None,None
