accommodation_id,latitude,longitude,driving_distance,walking_distance,transit_distance
30654160,51.50722,-0.1275,4 mins,14 mins,12 mins
24878056,51.50722,-0.1275,4 mins,14 mins,12 mins
24876420,51.50722,-0.1275,4 mins,14 mins,12 mins
28452796,51.50722,-0.1275,4 mins,14 mins,12 mins
29143274,51.50722,-0.1275,4 mins,14 mins,12 mins
28369260,51.50722,-0.1275,4 mins,14 mins,12 mins
30125952,51.50722,-0.1275,4 mins,14 mins,12 mins
28890676,51.50722,-0.1275,4 mins,14 mins,12 mins
29697548,51.50722,-0.1275,4 mins,14 mins,12 mins
11470796,51.50722,-0.1275,4 mins,14 mins,12 mins
29634036,51.50722,-0.1275,4 mins,14 mins,12 mins
30198224,51.50722,-0.1275,4 mins,14 mins,12 mins
31862916,51.50722,-0.1275,4 mins,14 mins,12 mins
23630798,51.50722,-0.1275,4 mins,14 mins,12 mins
3218556,51.50817,-0.10663,11 mins,20 mins,14 mins
30971248,51.50722,-0.1275,4 mins,14 mins,12 mins
31473622,51.50722,-0.1275,4 mins,14 mins,12 mins
12355160,51.5174,-0.11015,8 mins,18 mins,16 mins
27181728,51.50722,-0.1275,4 mins,14 mins,12 mins
24669288,51.50722,-0.1275,4 mins,14 mins,12 mins
31549408,51.50722,-0.1275,4 mins,14 mins,12 mins
30966332,51.50722,-0.1275,4 mins,14 mins,12 mins
31392540,51.50722,-0.1275,4 mins,14 mins,12 mins
17260754,51.50722,-0.1275,4 mins,14 mins,12 mins
28591640,51.50722,-0.1275,4 mins,14 mins,12 mins
31646210,51.50722,-0.1275,4 mins,14 mins,12 mins
28154300,51.50722,-0.1275,4 mins,14 mins,12 mins
31023024,51.50722,-0.1275,4 mins,14 mins,12 mins
18034538,51.50722,-0.1275,4 mins,14 mins,12 mins
31666978,51.50722,-0.1275,4 mins,14 mins,12 mins
15828054,51.50722,-0.1275,4 mins,14 mins,12 mins
17966250,51.50722,-0.1275,4 mins,14 mins,12 mins
15852810,51.50722,-0.1275,4 mins,14 mins,12 mins
27026914,51.50722,-0.1275,4 mins,14 mins,12 mins
24854680,51.50722,-0.1275,4 mins,14 mins,12 mins
6218488,51.50722,-0.1275,4 mins,14 mins,12 mins
22465720,51.50722,-0.1275,4 mins,14 mins,12 mins
17255980,51.50722,-0.1275,4 mins,14 mins,12 mins
23585706,51.50722,-0.1275,4 mins,14 mins,12 mins
10239498,51.50722,-0.1275,4 mins,14 mins,12 mins
16924448,51.50722,-0.1275,4 mins,14 mins,12 mins
31992006,51.50722,-0.1275,4 mins,14 mins,12 mins
25170620,51.50722,-0.1275,4 mins,14 mins,12 mins
16936456,51.50722,-0.1275,4 mins,14 mins,12 mins
31414604,51.50722,-0.1275,4 mins,14 mins,12 mins
29900200,51.50722,-0.1275,4 mins,14 mins,12 mins
28634166,51.50722,-0.1275,4 mins,14 mins,12 mins
10464740,51.51463,-0.1089,5 mins,14 mins,12 mins
32586410,51.50722,-0.1275,4 mins,14 mins,12 mins
20681178,51.50722,-0.1275,4 mins,14 mins,12 mins
25360566,51.50722,-0.1275,4 mins,14 mins,12 mins
25417320,51.50722,-0.1275,4 mins,14 mins,12 mins
28698384,51.50722,-0.1275,4 mins,14 mins,12 mins
22844712,51.50722,-0.1275,4 mins,14 mins,12 mins
28890606,51.50722,-0.1275,4 mins,14 mins,12 mins
32801560,51.50722,-0.1275,4 mins,14 mins,12 mins
27198178,51.50722,-0.1275,4 mins,14 mins,12 mins
8438784,51.50722,-0.1275,4 mins,14 mins,12 mins
27579328,51.50722,-0.1275,4 mins,14 mins,12 mins
32953986,51.50722,-0.1275,4 mins,14 mins,12 mins
33061446,51.50722,-0.1275,4 mins,14 mins,12 mins
33186140,51.50722,-0.1275,4 mins,14 mins,12 mins
23721456,51.50722,-0.1275,4 mins,14 mins,12 mins
31078612,51.50722,-0.1275,4 mins,14 mins,12 mins
19116792,51.50722,-0.1275,4 mins,14 mins,12 mins
33300930,51.50722,-0.1275,4 mins,14 mins,12 mins
19877330,51.50722,-0.1275,4 mins,14 mins,12 mins
31055966,51.50722,-0.1275,4 mins,14 mins,12 mins
33360418,51.50722,-0.1275,4 mins,14 mins,12 mins
31204968,51.50722,-0.1275,4 mins,14 mins,12 mins
33352798,51.50722,-0.1275,4 mins,14 mins,12 mins
27218080,51.50722,-0.1275,4 mins,14 mins,12 mins
26378594,51.50722,-0.1275,4 mins,14 mins,12 mins
24674988,51.50722,-0.1275,4 mins,14 mins,12 mins
31499688,51.50722,-0.1275,4 mins,14 mins,12 mins
31482566,51.50722,-0.1275,4 mins,14 mins,12 mins
31262248,51.50722,-0.1275,4 mins,14 mins,12 mins
24702920,51.50722,-0.1275,4 mins,14 mins,12 mins
12103488,51.50722,-0.1275,4 mins,14 mins,12 mins
12339040,51.50722,-0.1275,4 mins,14 mins,12 mins
30752464,51.50722,-0.1275,4 mins,14 mins,12 mins
30752072,51.50722,-0.1275,4 mins,14 mins,12 mins
23836098,51.50722,-0.1275,4 mins,14 mins,12 mins
27115434,51.50722,-0.1275,4 mins,14 mins,12 mins
27726926,51.50722,-0.1275,4 mins,14 mins,12 mins
34521028,51.50722,-0.1275,4 mins,14 mins,12 mins
34521084,51.50722,-0.1275,4 mins,14 mins,12 mins
34519194,51.50722,-0.1275,4 mins,14 mins,12 mins
33821394,51.50722,-0.1275,4 mins,14 mins,12 mins
33505566,51.50722,-0.1275,4 mins,14 mins,12 mins
24713878,51.50722,-0.1275,4 mins,14 mins,12 mins
32090192,51.50722,-0.1275,4 mins,14 mins,12 mins
30579726,51.50722,-0.1275,4 mins,14 mins,12 mins
22108582,51.50722,-0.1275,4 mins,14 mins,12 mins
34526664,51.50722,-0.1275,4 mins,14 mins,12 mins
33084114,51.50722,-0.1275,4 mins,14 mins,12 mins
34850916,51.51622,-0.11196,8 mins,13 mins,14 mins
33219038,51.50722,-0.1275,4 mins,14 mins,12 mins
33424058,51.50722,-0.1275,4 mins,14 mins,12 mins
33788544,51.50722,-0.1275,4 mins,14 mins,12 mins
33561862,51.50722,-0.1275,4 mins,14 mins,12 mins
33842246,51.50722,-0.1275,4 mins,14 mins,12 mins
33258674,51.50722,-0.1275,4 mins,14 mins,12 mins
33479128,51.50722,-0.1275,4 mins,14 mins,12 mins
23845952,51.50722,-0.1275,4 mins,14 mins,12 mins
11719222,51.50983,-0.12903,7 mins,14 mins,10 mins
33814754,51.50722,-0.1275,4 mins,14 mins,12 mins
33647844,51.50722,-0.1275,4 mins,14 mins,12 mins
34372638,51.50722,-0.1275,4 mins,14 mins,12 mins
34807756,51.51138,-0.12689,9 mins,13 mins,11 mins
33792980,51.50722,-0.1275,4 mins,14 mins,12 mins
28975412,51.50722,-0.1275,4 mins,14 mins,12 mins
15956028,51.50722,-0.1275,4 mins,14 mins,12 mins
32477748,51.50722,-0.1275,4 mins,14 mins,12 mins
33865128,51.50722,-0.1275,4 mins,14 mins,12 mins
29032292,51.50722,-0.1275,4 mins,14 mins,12 mins
31260830,51.50722,-0.1275,4 mins,14 mins,12 mins
27028084,51.50722,-0.1275,4 mins,14 mins,12 mins
9083710,51.50717,-0.1077,10 mins,19 mins,14 mins
11715354,51.50722,-0.1275,4 mins,14 mins,12 mins
24972060,51.50722,-0.1275,4 mins,14 mins,12 mins
30972948,51.50722,-0.1275,4 mins,14 mins,12 mins
20961504,51.50722,-0.1275,4 mins,14 mins,12 mins
33827414,51.50722,-0.1275,4 mins,14 mins,12 mins
33425742,51.50722,-0.1275,4 mins,14 mins,12 mins
33423168,51.50722,-0.1275,4 mins,14 mins,12 mins
13620738,51.50722,-0.1275,4 mins,14 mins,12 mins
28316396,51.50722,-0.1275,4 mins,14 mins,12 mins
15302438,51.50722,-0.1275,4 mins,14 mins,12 mins
30293806,51.50722,-0.1275,4 mins,14 mins,12 mins
9438234,51.50722,-0.1275,4 mins,14 mins,12 mins
24044800,51.50722,-0.1275,4 mins,14 mins,12 mins
27223838,51.50722,-0.1275,4 mins,14 mins,12 mins
26406498,51.50722,-0.1275,4 mins,14 mins,12 mins
32957816,51.50722,-0.1275,4 mins,14 mins,12 mins
29773232,51.50722,-0.1275,4 mins,14 mins,12 mins
22199150,51.50722,-0.1275,4 mins,14 mins,12 mins
33900670,51.50722,-0.1275,4 mins,14 mins,12 mins
22763134,51.50722,-0.1275,4 mins,14 mins,12 mins
29729554,51.50722,-0.1275,4 mins,14 mins,12 mins
30153206,51.50722,-0.1275,4 mins,14 mins,12 mins
19718874,51.50722,-0.1275,4 mins,14 mins,12 mins
31830274,51.50722,-0.1275,4 mins,14 mins,12 mins
28710828,51.50722,-0.1275,4 mins,14 mins,12 mins
31567972,51.50722,-0.1275,4 mins,14 mins,12 mins
35839620,51.5099,-0.12921,7 mins,14 mins,10 mins
25320078,51.50722,-0.1275,4 mins,14 mins,12 mins
33348482,51.51126,-0.12553,8 mins,11 mins,11 mins
31536702,51.51382,-0.12989,13 mins,18 mins,12 mins
31939444,51.50722,-0.1275,4 mins,14 mins,12 mins
8890918,51.50722,-0.1275,4 mins,14 mins,12 mins
30095888,51.50722,-0.1275,4 mins,14 mins,12 mins
30517836,51.50722,-0.1275,4 mins,14 mins,12 mins
8249826,51.51448,-0.12293,8 mins,11 mins,11 mins
1840045,51.50222,-0.11658,8 mins,18 mins,12 mins
11392170,51.50722,-0.1275,4 mins,14 mins,12 mins
9666596,51.50722,-0.1275,4 mins,14 mins,12 mins
13357360,51.50722,-0.1275,4 mins,14 mins,12 mins
1393094,51.51147,-0.11835,8 mins,6 mins,6 mins
9820768,51.51401,-0.121,7 mins,10 mins,10 mins
13100018,51.51156,-0.11798,8 mins,6 mins,6 mins
11659192,51.50722,-0.1275,4 mins,14 mins,12 mins
11122860,51.50722,-0.1275,4 mins,14 mins,12 mins
13626648,51.51543,-0.12517,11 mins,13 mins,17 mins
13667886,51.50846,-0.12182,2 mins,6 mins,6 mins
20114912,51.51167,-0.11916,5 mins,5 mins,5 mins
20303418,51.51208,-0.11916,5 mins,6 mins,6 mins
20473112,51.51084,-0.11812,10 mins,3 mins,3 mins
20599710,51.50947,-0.12351,6 mins,8 mins,8 mins
20024752,51.51025,-0.12762,6 mins,13 mins,9 mins
20428062,51.51565,-0.12294,12 mins,14 mins,14 mins
22048112,51.50722,-0.1275,4 mins,14 mins,12 mins
11351184,51.50722,-0.1275,4 mins,14 mins,12 mins
12334470,51.50722,-0.1275,4 mins,14 mins,12 mins
22960114,51.50722,-0.1275,4 mins,14 mins,12 mins
11763324,51.50722,-0.1275,4 mins,14 mins,12 mins
11851762,51.50722,-0.1275,4 mins,14 mins,12 mins
24032610,51.50722,-0.1275,4 mins,14 mins,12 mins
21003460,51.50722,-0.1275,4 mins,14 mins,12 mins
24051720,51.50722,-0.1275,4 mins,14 mins,12 mins
20874510,51.50722,-0.1275,4 mins,14 mins,12 mins
24097988,51.50722,-0.1275,4 mins,14 mins,12 mins
23728890,51.50722,-0.1275,4 mins,14 mins,12 mins
21524200,51.50722,-0.1275,4 mins,14 mins,12 mins
23801886,51.50722,-0.1275,4 mins,14 mins,12 mins
19196914,51.50722,-0.1275,4 mins,14 mins,12 mins
18297832,51.51284,-0.11254,4 mins,7 mins,7 mins
24044914,51.50722,-0.1275,4 mins,14 mins,12 mins
24580400,51.50722,-0.1275,4 mins,14 mins,12 mins
22109930,51.50722,-0.1275,4 mins,14 mins,12 mins
6589744,51.50722,-0.1275,4 mins,14 mins,12 mins
23285414,51.50722,-0.1275,4 mins,14 mins,12 mins
17249790,51.50722,-0.1275,4 mins,14 mins,12 mins
17254196,51.50722,-0.1275,4 mins,14 mins,12 mins
24769542,51.50722,-0.1275,4 mins,14 mins,12 mins
24822330,51.50722,-0.1275,4 mins,14 mins,12 mins
24481896,51.50722,-0.1275,4 mins,14 mins,12 mins
24936774,51.50722,-0.1275,4 mins,14 mins,12 mins
25370404,51.50722,-0.1275,4 mins,14 mins,12 mins
24159638,51.50722,-0.1275,4 mins,14 mins,12 mins
22796498,51.50722,-0.1275,4 mins,14 mins,12 mins
24770150,51.50722,-0.1275,4 mins,14 mins,12 mins
24976182,51.50722,-0.1275,4 mins,14 mins,12 mins
20456256,51.51402,-0.12361,10 mins,10 mins,10 mins
26393126,51.50722,-0.1275,4 mins,14 mins,12 mins
24156894,51.50722,-0.1275,4 mins,14 mins,12 mins
26442876,51.50722,-0.1275,4 mins,14 mins,12 mins
26408824,51.50722,-0.1275,4 mins,14 mins,12 mins
26772156,51.50722,-0.1275,4 mins,14 mins,12 mins
26224142,51.50722,-0.1275,4 mins,14 mins,12 mins
28744394,51.50722,-0.1275,4 mins,14 mins,12 mins
28564732,51.50722,-0.1275,4 mins,14 mins,12 mins
32972808,51.50722,-0.1275,4 mins,14 mins,12 mins
33291330,51.50722,-0.1275,4 mins,14 mins,12 mins
33463680,51.50722,-0.1275,4 mins,14 mins,12 mins
30896836,51.50722,-0.1275,4 mins,14 mins,12 mins
32069150,51.50722,-0.1275,4 mins,14 mins,12 mins
32098188,51.50722,-0.1275,4 mins,14 mins,12 mins
32073942,51.50722,-0.1275,4 mins,14 mins,12 mins
27758294,51.50722,-0.1275,4 mins,14 mins,12 mins
31821146,51.50722,-0.1275,4 mins,14 mins,12 mins
27026522,51.50722,-0.1275,4 mins,14 mins,12 mins
27159440,51.50722,-0.1275,4 mins,14 mins,12 mins
31882864,51.50722,-0.1275,4 mins,14 mins,12 mins
29260268,51.50722,-0.1275,4 mins,14 mins,12 mins
27622224,51.50722,-0.1275,4 mins,14 mins,12 mins
28888128,51.50722,-0.1275,4 mins,14 mins,12 mins
27206472,51.50722,-0.1275,4 mins,14 mins,12 mins
31955044,51.50722,-0.1275,4 mins,14 mins,12 mins
21922402,51.50722,-0.1275,4 mins,14 mins,12 mins
32125890,51.50722,-0.1275,4 mins,14 mins,12 mins
32132894,51.50722,-0.1275,4 mins,14 mins,12 mins
28677114,51.50722,-0.1275,4 mins,14 mins,12 mins
30116652,51.50722,-0.1275,4 mins,14 mins,12 mins
31058584,51.50722,-0.1275,4 mins,14 mins,12 mins
32031486,51.50722,-0.1275,4 mins,14 mins,12 mins
32121930,51.50722,-0.1275,4 mins,14 mins,12 mins
28634170,51.50722,-0.1275,4 mins,14 mins,12 mins
32137064,51.50722,-0.1275,4 mins,14 mins,12 mins
17016442,51.50722,-0.1275,4 mins,14 mins,12 mins
22262328,51.50722,-0.1275,4 mins,14 mins,12 mins
32339084,51.50722,-0.1275,4 mins,14 mins,12 mins
11854614,51.50722,-0.1275,4 mins,14 mins,12 mins
17043466,51.50722,-0.1275,4 mins,14 mins,12 mins
32512304,51.50722,-0.1275,4 mins,14 mins,12 mins
32101346,51.50722,-0.1275,4 mins,14 mins,12 mins
23464470,51.50722,-0.1275,4 mins,14 mins,12 mins
32560098,51.50722,-0.1275,4 mins,14 mins,12 mins
32574154,51.50722,-0.1275,4 mins,14 mins,12 mins
32790218,51.50722,-0.1275,4 mins,14 mins,12 mins
23784652,51.50722,-0.1275,4 mins,14 mins,12 mins
20984046,51.50722,-0.1275,4 mins,14 mins,12 mins
32780558,51.50722,-0.1275,4 mins,14 mins,12 mins
32666336,51.50722,-0.1275,4 mins,14 mins,12 mins
31109022,51.50722,-0.1275,4 mins,14 mins,12 mins
31107408,51.50722,-0.1275,4 mins,14 mins,12 mins
32757982,51.50722,-0.1275,4 mins,14 mins,12 mins
22187846,51.50722,-0.1275,4 mins,14 mins,12 mins
29799312,51.50722,-0.1275,4 mins,14 mins,12 mins
30260330,51.50722,-0.1275,4 mins,14 mins,12 mins
29578650,51.50722,-0.1275,4 mins,14 mins,12 mins
13335288,51.50722,-0.1275,4 mins,14 mins,12 mins
32818642,51.50722,-0.1275,4 mins,14 mins,12 mins
20847718,51.50722,-0.1275,4 mins,14 mins,12 mins
32804486,51.50722,-0.1275,4 mins,14 mins,12 mins
27196972,51.50722,-0.1275,4 mins,14 mins,12 mins
22923928,51.50722,-0.1275,4 mins,14 mins,12 mins
32922842,51.50722,-0.1275,4 mins,14 mins,12 mins
32898822,51.50722,-0.1275,4 mins,14 mins,12 mins
32894788,51.50722,-0.1275,4 mins,14 mins,12 mins
23139350,51.50722,-0.1275,4 mins,14 mins,12 mins
30259944,51.50722,-0.1275,4 mins,14 mins,12 mins
22935102,51.50722,-0.1275,4 mins,14 mins,12 mins
23893766,51.50722,-0.1275,4 mins,14 mins,12 mins
24822622,51.50722,-0.1275,4 mins,14 mins,12 mins
33069082,51.50722,-0.1275,4 mins,14 mins,12 mins
30393650,51.50722,-0.1275,4 mins,14 mins,12 mins
33047934,51.50722,-0.1275,4 mins,14 mins,12 mins
29354452,51.50722,-0.1275,4 mins,14 mins,12 mins
24822710,51.50722,-0.1275,4 mins,14 mins,12 mins
29766312,51.50722,-0.1275,4 mins,14 mins,12 mins
23996694,51.50722,-0.1275,4 mins,14 mins,12 mins
33218498,51.50722,-0.1275,4 mins,14 mins,10 mins
26851740,51.50722,-0.1275,4 mins,14 mins,10 mins
26185472,51.50722,-0.1275,4 mins,14 mins,10 mins
33280874,51.50722,-0.1275,4 mins,14 mins,10 mins
30010436,51.50722,-0.1275,4 mins,14 mins,10 mins
13514050,51.50722,-0.1275,4 mins,14 mins,10 mins
23431234,51.50722,-0.1275,4 mins,14 mins,10 mins
26400148,51.50722,-0.1275,4 mins,14 mins,10 mins
30847328,51.50722,-0.1275,4 mins,14 mins,10 mins
19860068,51.50722,-0.1275,4 mins,14 mins,10 mins
29250046,51.50722,-0.1275,4 mins,14 mins,10 mins
30497756,51.50722,-0.1275,4 mins,14 mins,10 mins
31511666,51.50722,-0.1275,4 mins,14 mins,10 mins
26258276,51.50722,-0.1275,4 mins,14 mins,10 mins
31267350,51.50722,-0.1275,4 mins,14 mins,10 mins
24668202,51.50722,-0.1275,4 mins,14 mins,10 mins
33537780,51.50722,-0.1275,4 mins,14 mins,10 mins
30597972,51.50722,-0.1275,4 mins,14 mins,10 mins
30648744,51.50722,-0.1275,4 mins,14 mins,10 mins
13333374,51.50722,-0.1275,4 mins,14 mins,10 mins
10798916,51.50722,-0.1275,4 mins,14 mins,10 mins
31398104,51.50722,-0.1275,4 mins,14 mins,10 mins
23912524,51.50722,-0.1275,4 mins,14 mins,10 mins
31464054,51.50722,-0.1275,4 mins,14 mins,10 mins
29136974,51.50722,-0.1275,4 mins,14 mins,10 mins
28753904,51.50722,-0.1275,4 mins,14 mins,10 mins
30980456,51.50722,-0.1275,4 mins,14 mins,10 mins
28821430,51.50722,-0.1275,4 mins,14 mins,10 mins
29350866,51.50722,-0.1275,4 mins,14 mins,10 mins
24063134,51.50722,-0.1275,4 mins,14 mins,10 mins
28566132,51.50722,-0.1275,4 mins,14 mins,10 mins
31509332,51.50722,-0.1275,4 mins,14 mins,10 mins
31516462,51.50722,-0.1275,4 mins,14 mins,10 mins
27003782,51.50722,-0.1275,4 mins,14 mins,10 mins
26883256,51.50722,-0.1275,4 mins,14 mins,10 mins
27626388,51.50722,-0.1275,4 mins,14 mins,10 mins
31616036,51.50722,-0.1275,4 mins,14 mins,10 mins
26882436,51.50722,-0.1275,4 mins,14 mins,10 mins
24800234,51.50722,-0.1275,4 mins,14 mins,10 mins
23365514,51.50722,-0.1275,4 mins,14 mins,10 mins
19748596,51.50722,-0.1275,4 mins,14 mins,10 mins
31665764,51.50722,-0.1275,4 mins,14 mins,10 mins
20880438,51.50722,-0.1275,4 mins,14 mins,10 mins
29521014,51.50722,-0.1275,4 mins,14 mins,10 mins
17244440,51.50722,-0.1275,4 mins,14 mins,10 mins
24571594,51.50722,-0.1275,4 mins,14 mins,10 mins
28367202,51.50722,-0.1275,4 mins,14 mins,10 mins
11511304,51.50722,-0.1275,4 mins,14 mins,10 mins
24164550,51.50722,-0.1275,4 mins,14 mins,10 mins
31058906,51.50722,-0.1275,4 mins,14 mins,10 mins
29271844,51.50722,-0.1275,4 mins,14 mins,10 mins
28158110,51.50722,-0.1275,4 mins,14 mins,10 mins
29651682,51.50722,-0.1275,4 mins,14 mins,10 mins
27005040,51.50722,-0.1275,4 mins,14 mins,10 mins
23472798,51.50722,-0.1275,4 mins,14 mins,10 mins
26914326,51.50722,-0.1275,4 mins,14 mins,10 mins
29638322,51.50722,-0.1275,4 mins,14 mins,10 mins
29644394,51.50722,-0.1275,4 mins,14 mins,10 mins
29635334,51.50722,-0.1275,4 mins,14 mins,10 mins
24936684,51.50722,-0.1275,4 mins,14 mins,10 mins
15233070,51.50722,-0.1275,4 mins,14 mins,10 mins
30894522,51.50722,-0.1275,4 mins,14 mins,10 mins
31896678,51.50722,-0.1275,4 mins,14 mins,10 mins
21595632,51.50722,-0.1275,4 mins,14 mins,10 mins
26395346,51.50722,-0.1275,4 mins,14 mins,10 mins
22085698,51.50722,-0.1275,4 mins,14 mins,10 mins
15539868,51.50722,-0.1275,4 mins,14 mins,10 mins
31477030,51.50722,-0.1275,4 mins,14 mins,10 mins
19679688,51.50722,-0.1275,4 mins,14 mins,10 mins
20682736,51.50722,-0.1275,4 mins,14 mins,10 mins
24197662,51.50722,-0.1275,4 mins,14 mins,10 mins
26857146,51.50722,-0.1275,4 mins,14 mins,10 mins
31470848,51.50722,-0.1275,4 mins,14 mins,10 mins
29591210,51.50722,-0.1275,4 mins,14 mins,10 mins
23332746,51.50722,-0.1275,4 mins,14 mins,10 mins
30977830,51.50722,-0.1275,4 mins,14 mins,10 mins
23343322,51.50722,-0.1275,4 mins,14 mins,10 mins
20745636,51.50722,-0.1275,4 mins,14 mins,10 mins
11362898,51.50722,-0.1275,4 mins,14 mins,10 mins
8426556,51.50722,-0.1275,4 mins,14 mins,10 mins
27321510,51.50722,-0.1275,4 mins,14 mins,10 mins
22255768,51.50722,-0.1275,4 mins,14 mins,10 mins
31746824,51.50722,-0.1275,4 mins,14 mins,10 mins
15870594,51.50722,-0.1275,4 mins,14 mins,10 mins
31632630,51.51161,-0.12474,7 mins,10 mins,10 mins
31999240,51.50722,-0.1275,4 mins,14 mins,10 mins
23576586,51.50722,-0.1275,4 mins,14 mins,10 mins
30194756,51.50722,-0.1275,4 mins,14 mins,10 mins
22108358,51.50722,-0.1275,4 mins,14 mins,10 mins
22107960,51.50722,-0.1275,4 mins,14 mins,10 mins
27772080,51.50722,-0.1275,4 mins,14 mins,10 mins
11429212,51.50722,-0.1275,4 mins,14 mins,10 mins
31462790,51.50722,-0.1275,4 mins,14 mins,10 mins
31677718,51.50722,-0.1275,4 mins,14 mins,10 mins
27004870,51.50722,-0.1275,4 mins,14 mins,10 mins
23511236,51.50722,-0.1275,4 mins,14 mins,10 mins
28697608,51.50722,-0.1275,4 mins,14 mins,10 mins
4740744,51.50722,-0.1275,4 mins,14 mins,10 mins
31260704,51.50722,-0.1275,4 mins,14 mins,10 mins
11385112,51.50722,-0.1275,4 mins,14 mins,10 mins
27858024,51.50722,-0.1275,4 mins,14 mins,10 mins
26253932,51.50722,-0.1275,4 mins,14 mins,10 mins
27208810,51.50722,-0.1275,4 mins,14 mins,10 mins
19126504,51.50722,-0.1275,4 mins,14 mins,10 mins
25643078,51.50722,-0.1275,4 mins,14 mins,10 mins
33076536,51.50722,-0.1275,4 mins,14 mins,10 mins
19577322,51.50722,-0.1275,4 mins,14 mins,10 mins
11463608,51.50722,-0.1275,4 mins,14 mins,10 mins
25637868,51.50722,-0.1275,4 mins,14 mins,10 mins
24517376,51.50722,-0.1275,4 mins,14 mins,10 mins
20731956,51.50722,-0.1275,4 mins,14 mins,10 mins
31316138,51.50722,-0.1275,4 mins,14 mins,10 mins
19877434,51.50722,-0.1275,4 mins,14 mins,10 mins
31076956,51.50722,-0.1275,4 mins,14 mins,10 mins
12157220,51.51376,-0.13002,13 mins,18 mins,12 mins
27234724,51.50722,-0.1275,4 mins,14 mins,10 mins
33617704,51.50722,-0.1275,4 mins,14 mins,10 mins
33736578,51.50722,-0.1275,4 mins,14 mins,10 mins
23533928,51.50722,-0.1275,4 mins,14 mins,10 mins
32984698,51.50722,-0.1275,4 mins,14 mins,10 mins
33838578,51.50722,-0.1275,4 mins,14 mins,10 mins
11923686,51.50722,-0.1275,4 mins,14 mins,10 mins
30676700,51.50722,-0.1275,4 mins,14 mins,10 mins
33090884,51.50722,-0.1275,4 mins,14 mins,10 mins
26918356,51.50722,-0.1275,4 mins,14 mins,10 mins
22285318,51.50722,-0.1275,4 mins,14 mins,10 mins
33470544,51.50722,-0.1275,4 mins,14 mins,10 mins
33560700,51.50722,-0.1275,4 mins,14 mins,10 mins
33900232,51.50722,-0.1275,4 mins,14 mins,10 mins
34330618,51.50722,-0.1275,4 mins,14 mins,10 mins
33730422,51.50722,-0.1275,4 mins,14 mins,10 mins
34336818,51.50722,-0.1275,4 mins,14 mins,10 mins
34526656,51.50722,-0.1275,4 mins,14 mins,10 mins
33792974,51.50722,-0.1275,4 mins,14 mins,10 mins
33936114,51.51728,-0.11904,7 mins,14 mins,10 mins
33865250,51.50722,-0.1275,4 mins,14 mins,10 mins
11732696,51.50722,-0.1275,4 mins,14 mins,10 mins
27908628,51.50722,-0.1275,4 mins,14 mins,10 mins
27087542,51.50722,-0.1275,4 mins,14 mins,10 mins
31207828,51.50722,-0.1275,4 mins,14 mins,10 mins
33436080,51.50722,-0.1275,4 mins,14 mins,10 mins
26881086,51.50722,-0.1275,4 mins,14 mins,10 mins
30239090,51.50722,-0.1275,4 mins,14 mins,10 mins
32572478,51.50722,-0.1275,4 mins,14 mins,10 mins
27763788,51.50722,-0.1275,4 mins,14 mins,10 mins
31922352,51.50722,-0.1275,4 mins,14 mins,10 mins
34151540,51.50722,-0.1275,4 mins,14 mins,10 mins
7243370,51.50722,-0.1275,4 mins,14 mins,10 mins
27742536,51.50722,-0.1275,4 mins,14 mins,10 mins
31568816,51.50722,-0.1275,4 mins,14 mins,10 mins
30038186,51.50722,-0.1275,4 mins,14 mins,10 mins
30291572,51.50722,-0.1275,4 mins,14 mins,10 mins
30755930,51.50722,-0.1275,4 mins,14 mins,10 mins
11217136,51.51697,-0.1096,6 mins,16 mins,16 mins
32786466,51.50722,-0.1275,4 mins,14 mins,10 mins
22101960,51.50722,-0.1275,4 mins,14 mins,10 mins
30911262,51.50722,-0.1275,4 mins,14 mins,10 mins
28729902,51.50722,-0.1275,4 mins,14 mins,10 mins
30191682,51.50722,-0.1275,4 mins,14 mins,10 mins
26840430,51.50722,-0.1275,4 mins,14 mins,10 mins
30967156,51.50722,-0.1275,4 mins,14 mins,10 mins
30975038,51.50722,-0.1275,4 mins,14 mins,10 mins
19020914,51.50722,-0.1275,4 mins,14 mins,10 mins
35838742,51.5099,-0.1292,7 mins,14 mins,10 mins
3109732,51.50865,-0.12541,7 mins,11 mins,6 mins
11681582,51.50722,-0.1275,4 mins,14 mins,10 mins
9821274,51.50722,-0.1275,4 mins,14 mins,10 mins
9879182,51.51077,-0.12866,6 mins,14 mins,10 mins
11980262,51.50722,-0.1275,4 mins,14 mins,10 mins
11650044,51.51307,-0.12629,9 mins,13 mins,13 mins
13234534,51.50722,-0.1275,4 mins,14 mins,10 mins
11408466,51.50722,-0.1275,4 mins,14 mins,10 mins
